SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
eduroam,84:f1:47:c3:d5:8d,-80,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlus5GHz,84:f1:47:c3:d5:8e,-81,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
.@TrueMoveH,04:5f:b9:e5:ce:47,-65,"100,+1",Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,04:5f:b9:e5:ce:48,-65,"100,+1",Y,TH,NONE,1706.33260194904,1262.0998537231412
@JumboPlusIoT,04:5f:b9:e5:ce:4c,-65,"100,+1",Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
eduroam,04:5f:b9:e5:ce:4d,-65,"100,+1",Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlus5GHz,04:5f:b9:e5:ce:4e,-65,"100,+1",Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlus5GHz,00:7e:95:c5:17:ce,-82,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
eduroam,00:7e:95:c5:17:cd,-81,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlusIoT,00:7e:95:c5:17:cc,-84,100,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:c5:17:c8,-82,100,Y,TH,NONE,1706.33260194904,1262.0998537231412
@JumboPlusIoT,00:7e:95:c7:c2:8c,-85,100,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:c7:c2:88,-86,100,Y,TH,NONE,1706.33260194904,1262.0998537231412
.@TrueMoveH,00:7e:95:c7:c2:87,-85,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
AISSMARTLogin,00:7e:95:c7:c2:86,-85,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlus5GHz,04:5f:b9:e5:da:2e,-70,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
eduroam,04:5f:b9:e5:da:2d,-71,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlusIoT,04:5f:b9:e5:da:2c,-71,64,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-71,64,Y,TH,NONE,1706.33260194904,1262.0998537231412
.@TrueMoveH,04:5f:b9:e5:da:27,-71,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
AISSMARTLogin,04:5f:b9:e5:da:26,-70,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
CPE-Staff,70:f3:5a:55:a7:cf,-88,52,Y,TH,NONE,1706.33260194904,1262.0998537231412
CPE-WiFi,70:f3:5a:55:a7:ce,-89,52,Y,TH,NONE,1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-61,1,Y,TH,NONE,1706.33260194904,1262.0998537231412
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-61,1,Y,TH,NONE,1706.33260194904,1262.0998537231412
.@TRUEWIFI,00:7e:95:cb:a8:85,-61,1,Y,TH,NONE,1706.33260194904,1262.0998537231412
@JumboPlusIoT,00:7e:95:cb:a8:83,-61,1,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
eduroam,00:b6:70:59:9f:0d,-80,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
AISSMARTLogin,00:b6:70:59:9f:06,-80,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
.@TrueMoveH,00:b6:70:59:9f:07,-80,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,00:b6:70:59:9f:08,-80,40,Y,TH,NONE,1706.33260194904,1262.0998537231412
@JumboPlusIoT,00:b6:70:59:9f:0c,-80,40,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlus5GHz,00:b6:70:59:9f:0e,-80,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,00:b6:70:5e:8b:c8,-87,36,Y,TH,NONE,1706.33260194904,1262.0998537231412
@JumboPlusIoT,00:b6:70:5e:8b:cc,-87,36,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
AISSMARTLogin,00:b6:70:5e:8b:c6,-87,36,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
eduroam,00:b6:70:5e:8b:cd,-85,36,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
AISSMARTLogin,00:7e:95:cb:a8:86,-52,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
.@TrueMoveH,00:7e:95:cb:a8:87,-52,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:cb:a8:88,-52,157,Y,TH,NONE,1706.33260194904,1262.0998537231412
@JumboPlusIoT,00:7e:95:cb:a8:8c,-51,157,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1262.0998537231412
eduroam,00:7e:95:cb:a8:8d,-51,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
@JumboPlus5GHz,00:7e:95:cb:a8:8e,-51,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1262.0998537231412
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
CPE-Staff,00:a2:89:03:36:e0,-74,6,Y,TH,NONE,1706.33260194904,1258.6326968313267
CPE-WiFi,00:a2:89:03:36:e1,-73,6,Y,TH,NONE,1706.33260194904,1258.6326968313267
CPE-WiFi,00:a2:89:03:3a:21,-76,1,Y,TH,NONE,1706.33260194904,1258.6326968313267
ESP-5EAC73,de:4f:22:5e:ac:73,-69,1,N,TH,NONE,1706.33260194904,1258.6326968313267
@Free_WIFI_5G,02:a2:3b:5c:64:0f,-78,1,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,04:5f:b9:e5:ce:4c,-65,"100,+1",Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,04:5f:b9:e5:ce:48,-65,"100,+1",Y,TH,NONE,1706.33260194904,1258.6326968313267
CPE-Staff,00:a2:89:03:36:ef,-84,140,Y,TH,NONE,1706.33260194904,1258.6326968313267
CPE-WiFi,00:a2:89:03:36:ee,-86,140,Y,TH,NONE,1706.33260194904,1258.6326968313267
CPE-Staff,00:a2:89:03:3a:2f,-84,116,Y,TH,NONE,1706.33260194904,1258.6326968313267
CPE-WiFi,00:a2:89:03:3a:2e,-85,116,Y,TH,NONE,1706.33260194904,1258.6326968313267
@JumboPlus5GHz,00:b6:70:5e:8e:6e,-78,112,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
eduroam,00:b6:70:5e:8e:6d,-78,112,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,00:b6:70:5e:8e:6c,-78,112,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,00:b6:70:5e:8e:68,-78,112,Y,TH,NONE,1706.33260194904,1258.6326968313267
.@TrueMoveH,00:b6:70:5e:8e:67,-78,112,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
AISSMARTLogin,00:b6:70:5e:8e:66,-78,112,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
.@TrueMoveH,00:7e:95:cb:67:87,-86,108,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-83,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,00:7e:95:c5:3b:0c,-84,100,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
AISSMARTLogin,04:5f:b9:e5:ce:46,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
AISSMARTLogin,84:f1:47:c3:d5:86,-83,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,84:f1:47:c3:d5:8e,-83,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
eduroam,84:f1:47:c3:d5:8d,-82,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,84:f1:47:c3:d5:8c,-82,100,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,84:f1:47:c3:d5:88,-83,100,Y,TH,NONE,1706.33260194904,1258.6326968313267
.@TrueMoveH,04:5f:b9:e5:ce:47,-67,"100,+1",Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
eduroam,04:5f:b9:e5:ce:4d,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,04:5f:b9:e5:ce:4e,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,00:7e:95:c5:17:ce,-83,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
eduroam,00:7e:95:c5:17:cd,-83,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,00:7e:95:c5:17:cc,-83,100,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,00:7e:95:c5:17:c8,-84,100,Y,TH,NONE,1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,00:7e:95:c7:c2:88,-81,100,Y,TH,NONE,1706.33260194904,1258.6326968313267
.@TrueMoveH,00:7e:95:c7:c2:87,-80,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
AISSMARTLogin,00:7e:95:c7:c2:86,-81,100,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,04:5f:b9:e5:da:2e,-70,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
eduroam,04:5f:b9:e5:da:2d,-70,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,04:5f:b9:e5:da:2c,-70,64,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-70,64,Y,TH,NONE,1706.33260194904,1258.6326968313267
.@TrueMoveH,04:5f:b9:e5:da:27,-70,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
AISSMARTLogin,04:5f:b9:e5:da:26,-70,64,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
CPE-Staff,70:f3:5a:55:a7:cf,-86,52,Y,TH,NONE,1706.33260194904,1258.6326968313267
CPE-WiFi,70:f3:5a:55:a7:ce,-88,52,Y,TH,NONE,1706.33260194904,1258.6326968313267
521A-dE8AxJGngP1AK4k,9c:ae:d3:43:1a:99,-72,11,Y,--,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-61,1,Y,TH,NONE,1706.33260194904,1258.6326968313267
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-61,1,Y,TH,NONE,1706.33260194904,1258.6326968313267
.@TRUEWIFI,00:7e:95:cb:a8:85,-60,1,Y,TH,NONE,1706.33260194904,1258.6326968313267
@JumboPlusIoT,00:7e:95:cb:a8:83,-61,1,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus,00:7e:95:cb:a8:80,-60,1,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,84:f1:47:8c:ec:4e,-84,149,Y,TH,NONE,1706.33260194904,1258.6326968313267
AISSMARTLogin,00:b6:70:59:9f:06,-82,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,00:b6:70:59:9f:0e,-82,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
eduroam,00:b6:70:59:9f:0d,-82,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,00:b6:70:59:9f:0c,-82,40,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,00:b6:70:59:9f:08,-82,40,Y,TH,NONE,1706.33260194904,1258.6326968313267
.@TrueMoveH,00:b6:70:59:9f:07,-81,40,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
KGT_5G50:5d:7a:7d:ef:53,-88,36,Y,TH,"WPA(PSK/TKIP,AES/TKIP)","RSN(PSK/TKIP,AES/TKIP)",1706.33260194904,1258.6326968313267
AISSMARTLogin,00:b6:70:5e:8b:c6,-83,36,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
.@TrueMoveH,00:b6:70:5e:8b:c7,-83,36,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,00:b6:70:5e:8b:c8,-84,36,Y,TH,NONE,1706.33260194904,1258.6326968313267
@JumboPlusIoT,00:b6:70:5e:8b:cc,-83,36,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
eduroam,00:b6:70:5e:8b:cd,-84,36,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,00:b6:70:5e:8b:ce,-84,36,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
eduroam,84:f1:47:8c:ec:4d,-84,149,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,84:f1:47:8c:ec:49,-84,149,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlusIoT,84:f1:47:8c:ec:48,-83,149,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
.@TrueMoveH,84:f1:47:8c:ec:47,-83,149,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
AISSMARTLogin,84:f1:47:8c:ec:46,-85,149,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@FreeWiFi,84:f1:47:8c:ec:45,-84,149,Y,TH,NONE,1706.33260194904,1258.6326968313267
AISSMARTLogin,00:7e:95:cb:a8:86,-54,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
.@TrueMoveH,00:7e:95:cb:a8:87,-54,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@TOT_Wi-Fi,00:7e:95:cb:a8:88,-54,157,Y,TH,NONE,1706.33260194904,1258.6326968313267
@JumboPlusIoT,00:7e:95:cb:a8:8c,-54,157,Y,TH,RSN(PSK/AES/AES),1706.33260194904,1258.6326968313267
eduroam,00:7e:95:cb:a8:8d,-54,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
@JumboPlus5GHz,00:7e:95:cb:a8:8e,-54,157,Y,TH,RSN(802.1x/AES/AES),1706.33260194904,1258.6326968313267
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
CPE-Staff,00:a2:89:03:36:e0,-74,6,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:36:e1,-73,6,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@Free_WIFI_5G,02:a2:3b:5c:64:0f,-78,1,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,04:5f:b9:e5:ce:4c,-65,"100,+1",Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,04:5f:b9:e5:ce:48,-65,"100,+1",Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,70:f3:5a:55:a7:ce,-88,52,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-Staff,70:f3:5a:55:a7:cf,-86,52,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,04:5f:b9:e5:ce:4e,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,04:5f:b9:e5:ce:4d,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
.@TrueMoveH,04:5f:b9:e5:ce:47,-67,"100,+1",Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,04:5f:b9:e5:ce:46,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
CPE-Staff,00:a2:89:03:36:ef,-85,140,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:36:ee,-85,140,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-Staff,00:a2:89:03:3a:2f,-83,116,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:3a:2e,-82,116,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,00:b6:70:5e:8e:6e,-80,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,00:b6:70:5e:8e:6d,-81,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:b6:70:5e:8e:6c,-80,112,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:b6:70:5e:8e:68,-80,112,Y,TH,NONE,1709.7997588408543,1262.0998537231412
.@TrueMoveH,00:b6:70:5e:8e:67,-81,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,00:b6:70:5e:8e:66,-81,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-81,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:7e:95:c5:3b:0c,-81,100,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-82,100,Y,TH,NONE,1709.7997588408543,1262.0998537231412
.@TrueMoveH,00:7e:95:c5:3b:07,-81,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,00:7e:95:c5:3b:06,-82,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,00:7e:95:c5:17:c6,-81,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,84:f1:47:c3:d5:86,-78,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
.@TrueMoveH,84:f1:47:c3:d5:87,-79,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,84:f1:47:c3:d5:88,-79,100,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlusIoT,84:f1:47:c3:d5:8c,-79,100,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,84:f1:47:c3:d5:8d,-78,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,00:7e:95:c5:17:ce,-81,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,00:7e:95:c5:17:cd,-81,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:7e:95:c5:17:cc,-82,100,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:c5:17:c8,-82,100,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,04:5f:b9:e5:da:2e,-74,64,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,04:5f:b9:e5:da:2d,-73,64,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,04:5f:b9:e5:da:2c,-74,64,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-74,64,Y,TH,NONE,1709.7997588408543,1262.0998537231412
.@TrueMoveH,04:5f:b9:e5:da:27,-74,64,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,04:5f:b9:e5:da:26,-73,64,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
521A-dE8AxJGngP1AK4k,9c:ae:d3:43:1a:99,-76,11,Y,--,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:3a:21,-76,1,Y,TH,NONE,1709.7997588408543,1262.0998537231412
ESP-5EAC73,de:4f:22:5e:ac:73,-71,1,N,TH,NONE,1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-58,1,Y,TH,NONE,1709.7997588408543,1262.0998537231412
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-58,1,Y,TH,NONE,1709.7997588408543,1262.0998537231412
.@TRUEWIFI,00:7e:95:cb:a8:85,-58,1,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:7e:95:cb:a8:83,-58,1,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlus,00:7e:95:cb:a8:80,-58,1,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,00:b6:70:59:9f:06,-79,40,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
.@TrueMoveH,00:b6:70:59:9f:07,-79,40,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:b6:70:59:9f:08,-79,40,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:b6:70:59:9f:0c,-79,40,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,00:b6:70:59:9f:0d,-79,40,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,00:b6:70:59:9f:0e,-79,40,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,00:b6:70:5e:8b:ce,-85,36,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:b6:70:5e:8b:c8,-86,36,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:b6:70:5e:8b:cc,-85,36,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,84:f1:47:8c:ec:49,-82,149,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
.@TrueMoveH,84:f1:47:8c:ec:47,-82,149,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,00:7e:95:cb:a8:86,-64,157,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
.@TrueMoveH,00:7e:95:cb:a8:87,-64,157,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:cb:a8:88,-64,157,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:7e:95:cb:a8:8c,-64,157,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,00:7e:95:cb:a8:8d,-64,157,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,00:7e:95:cb:a8:8e,-64,157,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
CPE-Staff,00:a2:89:03:36:e0,-74,6,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:36:e1,-73,6,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@Free_WIFI_5G,02:a2:3b:5c:64:0f,-78,1,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
CPE-WiFi,70:f3:5a:55:a7:ce,-88,52,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-Staff,70:f3:5a:55:a7:cf,-86,52,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:3a:21,-76,1,Y,TH,NONE,1709.7997588408543,1262.0998537231412
521A-dE8AxJGngP1AK4k,9c:ae:d3:43:1a:99,-76,11,Y,--,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
CPE-Staff,00:a2:89:03:36:ef,-81,140,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:36:ee,-81,140,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-Staff,00:a2:89:03:3a:2f,-81,116,Y,TH,NONE,1709.7997588408543,1262.0998537231412
CPE-WiFi,00:a2:89:03:3a:2e,-80,116,Y,TH,NONE,1709.7997588408543,1262.0998537231412
@JumboPlus5GHz,00:b6:70:5e:8e:6e,-82,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,00:b6:70:5e:8e:6d,-82,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:b6:70:5e:8e:6c,-82,112,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:b6:70:5e:8e:68,-81,112,Y,TH,NONE,1709.7997588408543,1262.0998537231412
.@TrueMoveH,00:b6:70:5e:8e:67,-82,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,00:b6:70:5e:8e:66,-82,112,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,00:7e:95:c5:3b:0c,-83,100,Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-82,100,Y,TH,NONE,1709.7997588408543,1262.0998537231412
.@TrueMoveH,00:7e:95:c5:3b:07,-83,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
@JumboPlusIoT,04:5f:b9:e5:ce:4c,-64,"100,+1",Y,TH,RSN(PSK/AES/AES),1709.7997588408543,1262.0998537231412
.@TrueMoveH,04:5f:b9:e5:ce:47,-64,"100,+1",Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
AISSMARTLogin,04:5f:b9:e5:ce:46,-65,"100,+1",Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
eduroam,84:f1:47:c3:d5:8d,-78,100,Y,TH,RSN(802.1x/AES/AES),1709.7997588408543,1262.0998537231412
