SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
s,u,m
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
eduroam,04:5f:b9:e5:1f:ad,-66,149,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
eduroam,04:5f:b9:e5:81:cd,-63,149,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,00:7e:95:c5:10:26,-80,149,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,00:b6:70:59:90:07,-85,149,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,04:5f:b9:e5:1f:a7,-66,149,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,04:5f:b9:e5:81:c7,-63,149,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlusIoT,04:5f:b9:e5:1f:ac,-64,149,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,00:7e:95:cb:6f:a6,-76,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,00:7e:95:cb:6f:a7,-77,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:cb:6f:a8,-77,48,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:cb:6f:ac,-77,48,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,00:7e:95:c9:d3:26,-73,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,00:7e:95:c9:7b:66,-58,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,00:7e:95:c9:7b:67,-58,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,00:7e:95:c9:d3:27,-72,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-58,48,Y,TH,NONE,398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c9:d3:28,-73,48,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:c9:7b:6c,-58,48,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:c9:d3:2c,-73,48,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
eduroam,00:7e:95:c9:7b:6d,-58,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
eduroam,00:7e:95:c9:d3:2d,-72,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
eduroam,00:7e:95:cb:6f:ad,-77,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus5GHz,00:7e:95:cb:6f:ae,-77,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-58,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus5GHz,00:7e:95:c9:d3:2e,-72,48,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,00:7e:95:c9:79:06,-58,44,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,00:7e:95:c9:79:07,-58,44,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c9:79:08,-58,44,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:c9:79:0c,-58,44,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
eduroam,00:7e:95:c9:79:0d,-58,44,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus5GHz,00:7e:95:c9:79:0e,-58,44,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlusIoT,00:b6:70:59:9f:0c,-84,40,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,04:5f:b9:e5:d9:a6,-75,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,04:5f:b9:e5:d9:a7,-75,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,00:7e:95:cb:17:e6,-84,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,04:5f:b9:e5:d9:a8,-75,36,Y,TH,NONE,398.1114081996434,77.26114081996445
.@TrueMoveH,00:7e:95:cb:17:e7,-83,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlusIoT,04:5f:b9:e5:d9:ac,-75,36,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:cb:17:e8,-84,36,Y,TH,NONE,398.1114081996434,77.26114081996445
eduroam,04:5f:b9:e5:d9:ad,-75,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:cb:17:ec,-83,36,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
AISSMARTLogin,00:b6:70:5f:15:06,-57,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
.@TrueMoveH,00:b6:70:5f:15:07,-57,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus5GHz,04:5f:b9:e5:d9:ae,-74,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:b6:70:5f:15:08,-57,36,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:b6:70:5f:15:0c,-57,36,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
eduroam,00:b6:70:5f:15:0d,-57,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus5GHz,00:b6:70:5f:15:0e,-57,36,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:b6:70:59:95:67,-70,11,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:b6:70:59:95:66,-70,11,Y,TH,NONE,398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:b6:70:5f:15:07,-63,11,Y,TH,NONE,398.1114081996434,77.26114081996445
.@TRUEWIFI,00:b6:70:59:95:65,-70,11,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:b6:70:5f:15:06,-63,11,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:7e:95:c9:7b:66,-62,11,Y,TH,NONE,398.1114081996434,77.26114081996445
.@TRUEWIFI,00:b6:70:5f:15:05,-62,11,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:b6:70:5f:15:03,-63,11,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c9:7b:67,-61,11,Y,TH,NONE,398.1114081996434,77.26114081996445
.@TRUEWIFI,00:7e:95:c9:7b:65,-62,11,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:c9:7b:63,-61,11,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus,00:7e:95:c9:7b:60,-62,11,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
EZCast-BFA392A7,d2:c0:bf:a3:92:a7,-59,"9,-1",Y,--,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c7:ec:67,-66,6,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:7e:95:c7:ec:66,-67,6,Y,TH,NONE,398.1114081996434,77.26114081996445
.@TRUEWIFI,00:7e:95:c7:ec:65,-66,6,Y,TH,NONE,398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-61,6,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-62,6,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:c7:ec:63,-66,6,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
.@TRUEWIFI,00:7e:95:cb:77:c5,-62,6,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlus,00:7e:95:c7:ec:60,-67,6,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:cb:77:c3,-62,6,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus,00:7e:95:cb:77:c0,-62,6,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
QuadrupedRobot,d4:5d:64:91:a2:38,-64,5,Y,US,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
CleanPack-B6C8_ac02ed0c064f,ac:1d:df:64:b6:c8,-76,4,Y,--,NONE,398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-73,1,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:7e:95:c5:2f:86,-74,1,Y,TH,NONE,398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c9:79:07,-59,1,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:7e:95:c9:79:06,-59,1,Y,TH,NONE,398.1114081996434,77.26114081996445
.@TRUEWIFI,00:7e:95:c9:79:05,-59,1,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,00:7e:95:c9:79:03,-59,1,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus,00:7e:95:c9:79:00,-59,1,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
@TOT_Wi-Fi,00:7e:95:c9:d3:27,-68,1,Y,TH,NONE,398.1114081996434,77.26114081996445
.@AISSUPERWiFi,00:7e:95:c9:d3:26,-67,1,Y,TH,NONE,398.1114081996434,77.26114081996445
.@TRUEWIFI,00:7e:95:c9:d3:25,-67,1,Y,TH,NONE,398.1114081996434,77.26114081996445
@JumboPlusIoT,04:5f:b9:e5:d9:a3,-69,1,Y,TH,RSN(PSK/AES/AES),398.1114081996434,77.26114081996445
@JumboPlus,04:5f:b9:e5:d9:a0,-69,1,Y,TH,RSN(802.1x/AES/AES),398.1114081996434,77.26114081996445
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-57,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",398.1114081996434,77.26114081996445
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
eduroam,00:7e:95:c7:ec:6d,-67,64,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-67,64,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:1e,-60,64,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",235.90106951871655,59.7923351158646
Eng_WIFI_IOT,0c:d9:96:00:ef:d7,-90,64,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",235.90106951871655,59.7923351158646
eduroam,04:5f:b9:e4:2f:8d,-79,60,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,04:5f:b9:e4:2f:8e,-79,60,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlusIoT,04:5f:b9:e4:2f:8c,-78,60,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,04:5f:b9:e4:2f:88,-79,60,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TrueMoveH,04:5f:b9:e4:2f:87,-79,60,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,04:5f:b9:e4:2f:86,-79,60,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:c5:04:a6,-81,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:c5:04:a7,-81,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-81,52,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c5:04:ac,-80,52,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:c5:04:ad,-81,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:c5:04:ae,-81,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:b6:70:59:5d:ce,-66,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:b6:70:59:5d:cd,-67,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlusIoT,00:b6:70:59:5d:cc,-67,52,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-66,52,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TrueMoveH,00:b6:70:59:5d:c7,-67,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:b6:70:59:5d:c6,-67,52,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:c7:f0:a6,-79,157,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:c7:f0:a7,-79,157,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-80,157,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c7:f0:ac,-79,157,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:c7:f0:ad,-79,157,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-79,157,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,04:5f:b9:e5:1f:ae,-58,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
eduroam,04:5f:b9:e5:1f:ad,-58,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,04:5f:b9:e5:81:c6,-62,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,04:5f:b9:e5:81:c7,-62,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,04:5f:b9:e5:1f:a7,-58,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlusIoT,04:5f:b9:e5:1f:ac,-58,149,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,04:5f:b9:e5:1f:a6,-58,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:c5:10:26,-78,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,04:5f:b9:e5:1f:a8,-57,149,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:c5:10:27,-78,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c5:10:28,-78,149,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c5:10:2c,-78,149,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:c5:10:2d,-78,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:c5:10:2e,-78,149,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:cb:6f:a6,-84,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:cb:6f:a7,-83,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:cb:6f:a8,-83,48,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:cb:6f:ac,-84,48,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:cb:6f:ad,-84,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:cb:6f:ae,-84,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:c9:7b:66,-64,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:c9:d3:26,-74,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:c9:7b:67,-62,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:c9:d3:27,-75,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-63,48,Y,TH,NONE,235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c9:d3:28,-75,48,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c9:7b:6c,-62,48,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c9:d3:2c,-74,48,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:c9:7b:6d,-62,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:c9:d3:2d,-74,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-62,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:c9:d3:2e,-73,48,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:c9:79:06,-59,44,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:c9:79:07,-59,44,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c9:79:08,-59,44,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c9:79:0c,-59,44,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:c9:79:0d,-58,44,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:7e:95:c9:79:0e,-59,44,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:b6:70:59:96:c6,-83,40,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:b6:70:59:96:c7,-82,40,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:b6:70:59:96:c8,-82,40,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:b6:70:59:96:cc,-83,40,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:b6:70:59:96:cd,-83,40,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:b6:70:59:96:ce,-83,40,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,04:5f:b9:e5:d9:a6,-80,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,04:5f:b9:e5:d9:a7,-79,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,04:5f:b9:e5:d9:a8,-79,36,Y,TH,NONE,235.90106951871655,59.7923351158646
AISSMARTLogin,00:7e:95:cb:17:e6,-74,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:7e:95:cb:17:e7,-74,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:cb:17:e8,-74,36,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:cb:17:ec,-74,36,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:7e:95:cb:17:ed,-74,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
AISSMARTLogin,00:b6:70:5f:15:06,-59,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@TrueMoveH,00:b6:70:5f:15:07,-59,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:b6:70:5f:15:08,-60,36,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:b6:70:5f:15:0c,-59,36,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
eduroam,00:b6:70:5f:15:0d,-59,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus5GHz,00:b6:70:5f:15:0e,-59,36,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
.@AISSUPERWiFi,04:5f:b9:e5:ac:e6,-69,11,Y,TH,NONE,235.90106951871655,59.7923351158646
gogo,00:11:3b:0d:05:29,-70,11,N,--,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:b6:70:5f:15:07,-67,11,Y,TH,NONE,235.90106951871655,59.7923351158646
.@AISSUPERWiFi,00:b6:70:5f:15:06,-66,11,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TRUEWIFI,00:b6:70:5f:15:05,-66,11,Y,TH,NONE,235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c9:7b:67,-56,11,Y,TH,NONE,235.90106951871655,59.7923351158646
@TOT_Wi-Fi,04:5f:b9:e5:ac:e7,-69,11,Y,TH,NONE,235.90106951871655,59.7923351158646
.@AISSUPERWiFi,00:7e:95:c9:7b:66,-56,11,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TRUEWIFI,00:7e:95:c9:7b:65,-56,11,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c9:7b:63,-56,11,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus,00:7e:95:c9:7b:60,-56,11,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus,00:b6:70:5f:15:00,-67,11,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
EZCast-BFA392A7,d2:c0:bf:a3:92:a7,-58,"9,-1",Y,--,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c7:ec:67,-69,6,Y,TH,NONE,235.90106951871655,59.7923351158646
.@AISSUPERWiFi,00:7e:95:c7:ec:66,-69,6,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TRUEWIFI,00:7e:95:c7:ec:65,-69,6,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c7:ec:63,-69,6,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus,00:7e:95:c7:ec:60,-69,6,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-62,6,Y,TH,NONE,235.90106951871655,59.7923351158646
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-62,6,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TRUEWIFI,00:7e:95:cb:77:c5,-62,6,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:cb:77:c3,-62,6,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus,00:7e:95:cb:77:c0,-62,6,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
CleanPack-B6C8_ac02ed0c064f,ac:1d:df:64:b6:c8,-77,4,Y,--,NONE,235.90106951871655,59.7923351158646
TP-Link_4424,b0:be:76:1f:44:24,-76,"4,+1",Y,--,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c9:79:07,-60,1,Y,TH,NONE,235.90106951871655,59.7923351158646
.@AISSUPERWiFi,00:7e:95:c9:79:06,-61,1,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TRUEWIFI,00:7e:95:c9:79:05,-60,1,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c9:79:03,-61,1,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus,00:7e:95:c9:79:00,-60,1,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,04:5f:b9:e5:a8:e7,-69,1,Y,TH,NONE,235.90106951871655,59.7923351158646
LENOVO-wong,5a:fb:84:f4:62:30,-78,1,Y,--,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
.@AISSUPERWiFi,04:5f:b9:e5:a8:e6,-69,1,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TRUEWIFI,04:5f:b9:e5:a8:e5,-68,1,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,04:5f:b9:e5:a8:e3,-69,1,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus,04:5f:b9:e5:a8:e0,-69,1,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
@TOT_Wi-Fi,00:7e:95:c9:d3:27,-61,1,Y,TH,NONE,235.90106951871655,59.7923351158646
.@AISSUPERWiFi,00:7e:95:c9:d3:26,-62,1,Y,TH,NONE,235.90106951871655,59.7923351158646
.@TRUEWIFI,00:7e:95:c9:d3:25,-61,1,Y,TH,NONE,235.90106951871655,59.7923351158646
@JumboPlusIoT,00:7e:95:c9:d3:23,-62,1,Y,TH,RSN(PSK/AES/AES),235.90106951871655,59.7923351158646
@JumboPlus,00:7e:95:c9:d3:20,-62,1,Y,TH,RSN(802.1x/AES/AES),235.90106951871655,59.7923351158646
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-55,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",235.90106951871655,59.7923351158646
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
