SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TRUEWIFI,00:7e:95:cb:6f:25,-75,1,Y,TH,NONE,108.62834224598919,189.56060606060612
@JumboPlusIoT,00:7e:95:cb:6f:23,-77,1,Y,TH,RSN(PSK/AES/AES),108.62834224598919,189.56060606060612
@JumboPlus,00:7e:95:cb:6f:20,-77,1,Y,TH,RSN(802.1x/AES/AES),108.62834224598919,189.56060606060612
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-77,1,Y,TH,NONE,108.62834224598919,189.56060606060612
@JumboPlusIoT,00:7e:95:c9:79:03,-70,1,Y,TH,RSN(PSK/AES/AES),108.62834224598919,189.56060606060612
.@TRUEWIFI,04:5f:b9:e5:a8:e5,-70,1,Y,TH,NONE,108.62834224598919,189.56060606060612
@JumboPlus,04:5f:b9:e5:a8:e0,-69,1,Y,TH,RSN(802.1x/AES/AES),108.62834224598919,189.56060606060612
PUENPLAY6c:a5:d1:24:07:76,-82,"1,+1",Y,--,WPA(PSK/AES/AES),RSN(PSK/AES/AES),108.62834224598919,189.56060606060612
@TOT_Wi-Fi,00:7e:95:c9:d3:27,-72,1,Y,TH,NONE,108.62834224598919,189.56060606060612
@TOT_Wi-Fi,00:7e:95:c9:79:07,-69,1,Y,TH,NONE,108.62834224598919,189.56060606060612
.@AISSUPERWiFi,00:7e:95:c9:d3:26,-72,1,Y,TH,NONE,108.62834224598919,189.56060606060612
.@TRUEWIFI,00:7e:95:c9:d3:25,-72,1,Y,TH,NONE,108.62834224598919,189.56060606060612
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-52,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",108.62834224598919,189.56060606060612
.@AISSUPERWiFi,00:7e:95:c9:79:06,-69,1,Y,TH,NONE,108.62834224598919,189.56060606060612
.@TRUEWIFI,00:7e:95:c9:79:05,-69,1,Y,TH,NONE,108.62834224598919,189.56060606060612
@JumboPlusIoT,00:7e:95:c9:d3:23,-72,1,Y,TH,RSN(PSK/AES/AES),108.62834224598919,189.56060606060612
@TOT_Wi-Fi,04:5f:b9:e5:a8:e7,-70,1,Y,TH,NONE,108.62834224598919,189.56060606060612
.@AISSUPERWiFi,04:5f:b9:e5:a8:e6,-69,1,Y,TH,NONE,108.62834224598919,189.56060606060612
@JumboPlus,00:7e:95:c9:79:00,-69,1,Y,TH,RSN(802.1x/AES/AES),108.62834224598919,189.56060606060612
@JumboPlus,00:7e:95:c9:d3:20,-72,1,Y,TH,RSN(802.1x/AES/AES),108.62834224598919,189.56060606060612
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@JumboPlus5GHz,00:7e:95:cb:87:ee,-83,64,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:7e:95:cb:87:ed,-83,64,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:cb:87:ec,-83,64,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:cb:87:e8,-84,64,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TrueMoveH,00:7e:95:cb:87:e7,-84,64,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:cb:87:e6,-83,64,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c5:04:ac,-89,52,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:7e:95:c5:04:a7,-87,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:c5:04:a6,-88,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:b6:70:5f:15:06,-62,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:b6:70:59:5d:c6,-81,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:b6:70:5f:15:07,-63,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:b6:70:59:5d:c7,-80,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:b6:70:5f:15:08,-62,52,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-80,52,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:b6:70:5f:15:0c,-63,52,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlusIoT,00:b6:70:59:5d:cc,-81,52,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:b6:70:5f:15:0d,-62,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:b6:70:59:5d:cd,-81,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:b6:70:5f:15:0e,-63,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:b6:70:59:5d:ce,-81,52,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c7:e1:68,-87,52,Y,TH,NONE,101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:c7:f0:a6,-79,157,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:7e:95:c7:f0:a7,-78,157,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-78,157,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c7:f0:ac,-78,157,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:7e:95:c7:f0:ad,-78,157,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-79,157,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:c5:10:26,-83,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:c9:d3:26,-76,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,04:5f:b9:e5:1f:a6,-57,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,04:5f:b9:e4:2f:86,-62,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,04:5f:b9:e4:2f:87,-62,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,04:5f:b9:e5:1f:a7,-62,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,04:5f:b9:e4:2f:88,-62,149,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,04:5f:b9:e5:1f:a8,-56,149,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:cb:0d:88,-75,149,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,04:5f:b9:e5:1f:ac,-57,149,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:b6:70:59:90:06,-82,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:7e:95:c5:1a:ae,-80,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:7e:95:c5:1a:ad,-80,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c5:1a:ac,-80,149,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,04:5f:b9:e5:1f:ad,-57,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,04:5f:b9:e4:2f:8e,-61,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,04:5f:b9:e5:1f:ae,-57,149,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:cb:6f:a6,-86,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:7e:95:cb:6f:a7,-85,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:cb:6f:a8,-85,48,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:cb:6f:ac,-86,48,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:7e:95:cb:6f:ad,-86,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:7e:95:cb:6f:ae,-86,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:c9:7b:66,-74,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:7e:95:c9:7b:67,-74,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-74,48,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c9:7b:6c,-74,48,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:7e:95:c9:7b:6d,-74,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-74,48,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:c9:79:06,-71,44,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:7e:95:c9:79:07,-71,44,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c9:79:08,-71,44,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c9:79:0c,-71,44,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:7e:95:c9:79:0d,-71,44,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:7e:95:c9:79:0e,-71,44,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:b6:70:59:96:c6,-82,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,04:5f:b9:e5:dd:66,-70,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,04:5f:b9:e5:dd:67,-70,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,04:5f:b9:e5:dd:68,-70,40,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,04:5f:b9:e5:dd:6c,-70,40,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,04:5f:b9:e5:dd:6d,-70,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlusIoT,00:b6:70:59:96:cc,-83,40,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:b6:70:59:96:ce,-81,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:b6:70:59:96:c7,-81,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:b6:70:59:96:cd,-82,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,04:5f:b9:e5:dd:6e,-70,40,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
AISSMARTLogin,00:7e:95:cb:17:e6,-85,36,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TrueMoveH,00:7e:95:cb:17:e7,-85,36,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:cb:17:e8,-85,36,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:cb:17:ec,-85,36,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
eduroam,00:7e:95:cb:17:ed,-84,36,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus5GHz,00:7e:95:cb:17:ee,-85,36,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,00:b6:70:5f:15:00,-66,11,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:b6:70:59:95:67,-76,11,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,04:5f:b9:e5:1f:a7,-71,11,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,04:5f:b9:e5:1f:a6,-70,11,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlus,04:5f:b9:e5:ac:e0,-72,11,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
.@TRUEWIFI,04:5f:b9:e4:2f:85,-74,11,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,04:5f:b9:e4:2f:83,-75,11,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,04:5f:b9:e4:2f:80,-75,11,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
EZCast-BFA392A7,d2:c0:bf:a3:92:a7,-72,"9,-1",Y,--,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlusIoT,00:b6:70:59:96:c3,-74,6,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,00:b6:70:59:96:c0,-74,6,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:b6:70:59:96:c7,-74,6,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,00:b6:70:59:96:c6,-74,6,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c5:10:27,-76,6,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-67,6,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-68,6,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TRUEWIFI,00:b6:70:59:96:c5,-74,6,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TRUEWIFI,00:7e:95:cb:77:c5,-67,6,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:cb:77:c3,-67,6,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,00:7e:95:cb:77:c0,-68,6,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
QuadrupedRobot,d4:5d:64:91:a2:38,-68,5,Y,US,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
ESM,b8:27:eb:03:8e:df,-87,1,Y,GB,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-76,1,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:cb:87:e7,-77,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,00:7e:95:c5:2f:86,-76,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TRUEWIFI,00:7e:95:cb:0d:85,-79,1,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c9:79:07,-66,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,00:7e:95:c9:79:06,-65,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TRUEWIFI,00:7e:95:c9:79:05,-66,1,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c9:79:03,-66,1,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,00:7e:95:c9:79:00,-65,1,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c9:76:a7,-76,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,00:7e:95:c9:76:a6,-76,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TRUEWIFI,00:7e:95:c9:76:a5,-76,1,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c9:76:a3,-75,1,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,00:7e:95:c9:76:a0,-75,1,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:c9:d3:27,-71,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,00:7e:95:c9:d3:26,-71,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TRUEWIFI,00:7e:95:c9:d3:25,-71,1,Y,TH,NONE,101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c9:d3:23,-71,1,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,00:7e:95:c9:d3:20,-71,1,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
@TOT_Wi-Fi,00:7e:95:cb:0d:87,-79,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@AISSUPERWiFi,00:7e:95:cb:0d:86,-79,1,Y,TH,NONE,101.1417112299464,359.2575757575758
@TOT_Wi-Fi,04:5f:b9:e5:a8:e7,-78,1,Y,TH,NONE,101.1417112299464,359.2575757575758
.@TRUEWIFI,00:7e:95:c5:2f:85,-76,1,Y,TH,NONE,101.1417112299464,359.2575757575758
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-51,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",101.1417112299464,359.2575757575758
@JumboPlusIoT,00:7e:95:c5:2f:83,-76,1,Y,TH,RSN(PSK/AES/AES),101.1417112299464,359.2575757575758
@JumboPlus,00:7e:95:c5:2f:80,-76,1,Y,TH,RSN(802.1x/AES/AES),101.1417112299464,359.2575757575758
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TrueMoveH,00:7e:95:cb:6f:27,-76,104,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:cb:6f:26,-77,104,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:76:ac,-63,100,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c5:06:67,-72,100,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c9:76:a7,-63,100,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:c9:76:ae,-62,100,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:cb:77:ce,-60,100,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:cb:77:cd,-60,100,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:cb:77:cc,-60,100,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:77:c8,-59,100,Y,TH,NONE,93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:cb:77:c7,-59,100,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:cb:77:c6,-59,100,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,04:5f:b9:e4:2c:26,-80,"64,-1",Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,04:5f:b9:e4:2c:27,-80,"64,-1",Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,04:5f:b9:e4:2c:28,-80,"64,-1",Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,04:5f:b9:e4:2c:2c,-80,"64,-1",Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,04:5f:b9:e4:2c:2d,-80,"64,-1",Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:cb:64:86,-85,64,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e4:2c:2e,-79,"64,-1",Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:64:88,-85,64,Y,TH,NONE,93.65508021390372,568.8832442067736
eduroam,00:7e:95:cb:64:8d,-85,64,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:1e,-49,64,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",93.65508021390372,568.8832442067736
@TOT_Wi-Fi,04:5f:b9:e5:d9:a8,-86,64,Y,TH,NONE,93.65508021390372,568.8832442067736
.@TrueMoveH,04:5f:b9:e5:d9:a7,-85,64,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:d9:a6,-85,64,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:c5:04:a6,-87,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:c5:04:ad,-87,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c5:04:ac,-86,52,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c5:04:a7,-87,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-87,52,Y,TH,NONE,93.65508021390372,568.8832442067736
AISSMARTLogin,00:b6:70:5f:15:06,-68,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:b6:70:5f:15:07,-68,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:b6:70:5f:15:08,-69,52,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:b6:70:5f:15:0c,-68,52,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:b6:70:5f:15:0d,-69,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:b6:70:5f:15:0e,-69,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:b6:70:59:5d:ce,-83,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:b6:70:59:5d:cd,-82,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlusIoT,00:b6:70:59:5d:cc,-83,52,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-83,52,Y,TH,NONE,93.65508021390372,568.8832442067736
.@TrueMoveH,00:b6:70:59:5d:c7,-83,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:b6:70:59:5d:c6,-84,52,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus,00:7e:95:c9:79:00,-73,1,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:c7:e8:e6,-81,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c7:e8:e7,-81,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c7:e8:e8,-81,157,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c7:e8:ec,-82,157,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:c7:e8:ed,-82,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:c7:f0:a6,-74,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c7:f0:a7,-74,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-73,157,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c7:f0:ac,-73,157,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:c7:f0:ad,-74,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-73,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:c7:e8:ee,-81,157,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:b6:70:59:90:06,-75,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:c5:10:26,-82,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:81:c6,-70,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlusIoT,04:5f:b9:e5:81:cc,-70,149,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,04:5f:b9:e5:81:cd,-70,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:1f:a6,-53,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:c5:10:2e,-82,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:c5:10:2d,-82,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c5:10:2c,-82,149,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c5:10:27,-82,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
